Objects
300
,,Global Angle Robot_1:Robot_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
29943,0,-0.398241,-0.237452,5.398582,862.717468,-1202.594849,1419.825562
29944,0,-0.391188,-0.235118,5.398681,862.760498,-1203.117310,1420.003296
29945,0,-0.389884,-0.238549,5.398201,862.803528,-1203.667725,1420.206543
29946,0,-0.385842,-0.241454,5.398142,862.851563,-1204.239258,1420.409668
29947,0,-0.382370,-0.239945,5.397582,862.885071,-1204.790405,1420.589111
29948,0,-0.377888,-0.240044,5.396903,862.908630,-1205.351440,1420.789551
29949,0,-0.373218,-0.237768,5.396725,862.929138,-1205.931030,1420.967407
29950,0,-0.370902,-0.240338,5.396768,862.967529,-1206.492432,1421.145874
29951,0,-0.364787,-0.238193,5.396658,863.023987,-1207.126953,1421.338135
29952,0,-0.359762,-0.236872,5.396605,863.057800,-1207.771362,1421.553711
29953,0,-0.362534,-0.246158,5.395190,863.091064,-1208.405762,1421.736938
29954,0,-0.361311,-0.244972,5.394223,863.114502,-1209.015991,1421.882935
29955,0,-0.358944,-0.245592,5.393732,863.134705,-1209.649414,1422.048584
29956,0,-0.360925,-0.251353,5.392148,863.121338,-1210.311401,1422.229248
29957,0,-0.364011,-0.255235,5.390762,863.116821,-1210.930664,1422.395142
29958,0,-0.366635,-0.255433,5.389379,863.154663,-1211.613159,1422.603516
29959,0,-0.369322,-0.260492,5.387973,863.177246,-1212.280884,1422.794922
29960,0,-0.368429,-0.261317,5.387514,863.166443,-1212.941528,1422.967651
29961,0,-0.368734,-0.262044,5.386986,863.141479,-1213.591309,1423.121094
29962,0,-0.371256,-0.269267,5.386299,863.145020,-1214.295532,1423.306030
29963,0,-0.374050,-0.275871,5.385415,863.134094,-1214.976440,1423.483643
29964,0,-0.379505,-0.282726,5.383805,863.122375,-1215.627930,1423.663696
29965,0,-0.382298,-0.287873,5.382644,863.122314,-1216.304688,1423.871216
29966,0,-0.390342,-0.299651,5.380594,863.104248,-1216.950317,1424.037109
29967,0,-0.392069,-0.300426,5.379858,863.087280,-1217.574097,1424.213745
29968,0,-0.396222,-0.305149,5.378807,863.028198,-1218.187622,1424.378784
29969,0,-0.404259,-0.315464,5.377149,862.971252,-1218.794678,1424.533936
29970,0,-0.409500,-0.322548,5.375345,862.905579,-1219.419800,1424.691528
29971,0,-0.409441,-0.320245,5.375557,862.854492,-1220.040649,1424.869263
29972,0,-0.414362,-0.328607,5.374516,862.793274,-1220.653931,1425.073853
29973,0,-0.419828,-0.334222,5.373240,862.719543,-1221.229370,1425.240112
29974,0,-0.421669,-0.339515,5.372800,862.682861,-1221.801514,1425.413696
29975,0,-0.424656,-0.341706,5.371856,862.603638,-1222.384521,1425.569214
29976,0,-0.424898,-0.343539,5.371850,862.511780,-1222.947510,1425.723755
29977,0,-0.421940,-0.337906,5.372482,862.422974,-1223.535034,1425.882080
29978,0,-0.424014,-0.340923,5.372528,862.323914,-1224.076172,1426.042603
29979,0,-0.422520,-0.338979,5.372961,862.222229,-1224.624390,1426.201050
29980,0,-0.439053,-0.364158,5.366305,861.805298,-1225.223145,1426.300781
29981,0,-0.425594,-0.337118,5.372045,862.025940,-1225.636353,1426.484619
29982,0,-0.431231,-0.345789,5.370862,861.906372,-1226.116821,1426.627075
29983,0,-0.428722,-0.343645,5.371386,861.810669,-1226.611450,1426.764771
29984,0,-0.429554,-0.346885,5.371488,861.726135,-1227.119019,1426.917969
29985,0,-0.426080,-0.344819,5.371776,861.634338,-1227.617065,1427.047241
29986,0,-0.424772,-0.343781,5.371558,861.532898,-1228.089966,1427.163818
29987,0,-0.415599,-0.335687,5.373375,861.456238,-1228.590942,1427.300293
29988,0,-0.412104,-0.328983,5.373629,861.352356,-1229.061768,1427.436646
29989,0,-0.406706,-0.322267,5.374261,861.253052,-1229.535889,1427.567749
29990,0,-0.402062,-0.315657,5.375085,861.178162,-1229.979248,1427.704834
29991,0,-0.396955,-0.310881,5.375774,861.105713,-1230.415283,1427.848877
29992,0,-0.392768,-0.307798,5.376328,861.036255,-1230.840088,1427.966797
29993,0,-0.390302,-0.308168,5.375821,860.967896,-1231.259155,1428.088135
29994,0,-0.386447,-0.305188,5.375739,860.897095,-1231.704590,1428.222046
29995,0,-0.381797,-0.302033,5.375876,860.832031,-1232.097534,1428.326050
29996,0,-0.378836,-0.300170,5.375695,860.781860,-1232.497559,1428.431152
29997,0,-0.373966,-0.297241,5.375834,860.740112,-1232.912720,1428.555664
29998,0,-0.373134,-0.299539,5.375200,860.698547,-1233.276733,1428.652710
29999,0,-0.369198,-0.296626,5.374960,860.659912,-1233.677002,1428.764282
30000,0,-0.365061,-0.295160,5.375292,860.635254,-1234.072021,1428.879883
30001,0,-0.360010,-0.291629,5.375760,860.603088,-1234.448364,1428.992310
30002,0,-0.354979,-0.286898,5.376225,860.596436,-1234.806519,1429.108276
30003,0,-0.350525,-0.284704,5.376403,860.562988,-1235.130981,1429.209717
30004,0,-0.345083,-0.279440,5.376945,860.545410,-1235.462280,1429.333252
30005,0,-0.337682,-0.273637,5.378001,860.537964,-1235.794434,1429.448486
30006,0,-0.331648,-0.265954,5.378417,860.527954,-1236.111206,1429.578613
30007,0,-0.326006,-0.261676,5.378643,860.500732,-1236.393066,1429.689209
30008,0,-0.321509,-0.259361,5.379039,860.497009,-1236.689087,1429.809082
30009,0,-0.317179,-0.261071,5.379400,860.471619,-1236.955200,1429.926025
30010,0,-0.313798,-0.256110,5.379509,860.439453,-1237.223511,1430.037476
30011,0,-0.307818,-0.253391,5.380141,860.424927,-1237.463745,1430.136353
30012,0,-0.304829,-0.253912,5.380434,860.391968,-1237.704102,1430.244019
30013,0,-0.299021,-0.250314,5.381042,860.352295,-1237.938965,1430.333374
30014,0,-0.294313,-0.249749,5.381379,860.303955,-1238.174438,1430.449829
30015,0,-0.286629,-0.245024,5.382271,860.256226,-1238.385498,1430.539917
30016,0,-0.281620,-0.241788,5.382470,860.206787,-1238.588867,1430.646484
30017,0,-0.274259,-0.239139,5.383253,860.138489,-1238.783691,1430.741211
30018,0,-0.265543,-0.232596,5.384204,860.078186,-1239.010864,1430.852417
30019,0,-0.260192,-0.230867,5.384836,860.011719,-1239.202393,1430.943115
30020,0,-0.251587,-0.224729,5.385555,859.945740,-1239.394043,1431.030640
30021,0,-0.242578,-0.221049,5.386606,859.876709,-1239.584839,1431.118530
30022,0,-0.233508,-0.212175,5.387460,859.802734,-1239.779175,1431.210449
30023,0,-0.225211,-0.207145,5.388508,859.719238,-1239.953979,1431.286133
30024,0,-0.214373,-0.201167,5.390041,859.676086,-1240.199219,1431.400757
30025,0,-0.207315,-0.193070,5.390697,859.581665,-1240.400757,1431.473511
30026,0,-0.201178,-0.190227,5.391210,859.497498,-1240.612671,1431.555054
30027,0,-0.192728,-0.182486,5.391920,859.415466,-1240.821533,1431.630493
30028,0,-0.188691,-0.182255,5.392218,859.337585,-1241.045654,1431.721558
30029,0,-0.181640,-0.175021,5.392833,859.265869,-1241.284058,1431.812378
30030,0,-0.176823,-0.170982,5.393180,859.178040,-1241.529663,1431.908447
30031,0,-0.169002,-0.163409,5.394029,859.123596,-1241.778198,1431.986938
30032,0,-0.166663,-0.162443,5.393958,859.055603,-1242.059082,1432.082764
30033,0,-0.157359,-0.153034,5.394892,859.007385,-1242.374023,1432.178467
30034,0,-0.152155,-0.144954,5.395243,858.976318,-1242.683472,1432.263428
30035,0,-0.148905,-0.139402,5.395345,858.941162,-1243.030640,1432.358154
30036,0,-0.144018,-0.131086,5.395690,858.918030,-1243.407959,1432.454956
30037,0,-0.153286,-0.119175,5.397044,858.584900,-1244.175415,1432.683716
30038,0,-0.155646,-0.118711,5.396581,858.549072,-1244.577393,1432.777466
30039,0,-0.153515,-0.112925,5.396765,858.519409,-1245.041504,1432.919189
30040,0,-0.154026,-0.109569,5.396286,858.481567,-1245.520752,1433.049316
30041,0,-0.156306,-0.107638,5.396105,858.452576,-1246.006104,1433.179077
30042,0,-0.163291,-0.108904,5.395041,858.402893,-1246.518555,1433.330688
30043,0,-0.168039,-0.109181,5.394815,858.381165,-1247.040527,1433.481689
30044,0,-0.181454,-0.118430,5.393565,858.304688,-1247.540039,1433.613159
30045,0,-0.189748,-0.116836,5.392608,858.225830,-1248.083862,1433.786377
30046,0,-0.199682,-0.116169,5.390843,858.141541,-1248.619141,1433.973877
30047,0,-0.213705,-0.125344,5.389149,858.045898,-1249.140137,1434.170410
30048,0,-0.228491,-0.134035,5.387597,857.929688,-1249.656738,1434.355347
30049,0,-0.241580,-0.138329,5.386348,857.788208,-1250.219971,1434.562012
30050,0,-0.255961,-0.147705,5.384627,857.634583,-1250.756226,1434.760498
30051,0,-0.270491,-0.155390,5.383414,857.473022,-1251.323120,1434.978394
30052,0,-0.289994,-0.164767,5.381180,857.255310,-1251.887329,1435.192505
30053,0,-0.319774,-0.192272,5.374915,856.740662,-1252.555786,1435.411987
30054,0,-0.316203,-0.169049,5.378324,856.814941,-1252.991089,1435.655151
30055,0,-0.317536,-0.176925,5.376307,856.853516,-1253.150635,1435.742432
30056,0,-0.328342,-0.175087,5.375320,856.571472,-1253.666748,1435.970337
30057,0,-0.341347,-0.176316,5.374207,856.296509,-1254.178833,1436.175903
30058,0,-0.354980,-0.181069,5.373480,855.992920,-1254.680420,1436.399414
30059,0,-0.367878,-0.179643,5.372902,855.694458,-1255.227051,1436.670410
30060,0,-0.383670,-0.182147,5.371480,855.379761,-1255.722168,1436.885742
30061,0,-0.393468,-0.180226,5.371558,855.096191,-1256.236572,1437.132813
30062,0,-0.402599,-0.174695,5.371890,854.788452,-1256.736450,1437.366821
30063,0,-0.412977,-0.171545,5.371530,854.442688,-1257.203979,1437.577759
30064,0,-0.419587,-0.164720,5.371462,854.105408,-1257.666626,1437.771606
30065,0,-0.426270,-0.154401,5.371169,853.779236,-1258.136108,1437.982178
30066,0,-0.432319,-0.147980,5.371883,853.444153,-1258.614502,1438.203369
30067,0,-0.457446,-0.170447,5.366756,852.800293,-1259.162231,1438.373535
30068,0,-0.447684,-0.135905,5.372428,852.811401,-1259.570190,1438.641235
30069,0,-0.458674,-0.138331,5.371822,852.462524,-1260.016479,1438.846191
30070,0,-0.466433,-0.136474,5.371675,852.128540,-1260.461060,1439.054565
30071,0,-0.471437,-0.133439,5.371943,851.782410,-1260.924072,1439.259399
30072,0,-0.478071,-0.133214,5.371857,851.478760,-1261.328491,1439.444946
30073,0,-0.481008,-0.128357,5.372512,851.192566,-1261.739014,1439.623535
30074,0,-0.489051,-0.131369,5.372308,850.855957,-1262.174194,1439.828247
30075,0,-0.493676,-0.128124,5.372445,850.562012,-1262.622192,1440.060669
30076,0,-0.496877,-0.128973,5.372698,850.320801,-1263.033325,1440.254883
30077,0,-0.501591,-0.129644,5.372903,850.057129,-1263.457764,1440.473999
30078,0,-0.502358,-0.127874,5.373565,849.829956,-1263.849609,1440.692871
30079,0,-0.507446,-0.132274,5.373589,849.591370,-1264.228760,1440.913330
30080,0,-0.511037,-0.134361,5.373622,849.394287,-1264.590942,1441.134644
30081,0,-0.512036,-0.137113,5.374044,849.202271,-1264.933105,1441.337891
30082,0,-0.512672,-0.137934,5.374283,849.057861,-1265.267700,1441.531860
30083,0,-0.512393,-0.139698,5.374678,848.907104,-1265.619751,1441.771362
30084,0,-0.515197,-0.147082,5.374674,848.762207,-1265.950073,1441.991699
30085,0,-0.519656,-0.153672,5.374053,848.620850,-1266.254883,1442.206177
30086,0,-0.522052,-0.159049,5.373590,848.479248,-1266.539185,1442.413574
30087,0,-0.525923,-0.169624,5.372905,848.376343,-1266.825195,1442.649902
30088,0,-0.529399,-0.181663,5.371882,848.250610,-1267.072266,1442.850342
30089,0,-0.531823,-0.190483,5.371165,848.138428,-1267.314819,1443.057251
30090,0,-0.532921,-0.199983,5.370117,848.029724,-1267.532104,1443.270020
30091,0,-0.393207,0.013883,5.408927,848.733704,-1269.397827,1443.784302
30092,0,-0.413952,0.005934,5.407572,848.855042,-1269.343506,1443.812378
30093,0,-0.411089,0.001038,5.407861,848.770813,-1269.542603,1444.002441
30094,0,-0.406946,-0.001294,5.408095,848.690186,-1269.736206,1444.186890
30095,0,-0.400445,-0.002474,5.408416,848.593079,-1269.922852,1444.381592
30096,0,-0.393615,-0.005374,5.408968,848.522095,-1270.095703,1444.562256
30097,0,-0.385749,-0.005089,5.409668,848.457825,-1270.277222,1444.751221
30098,0,-0.376245,-0.002816,5.410409,848.390198,-1270.435303,1444.917358
30099,0,-0.367704,-0.004587,5.411381,848.322937,-1270.587280,1445.093750
30100,0,-0.358515,-0.006189,5.412246,848.264648,-1270.736328,1445.294678
30101,0,-0.347092,-0.004054,5.413428,848.219299,-1270.876709,1445.488403
30102,0,-0.337294,-0.003794,5.413925,848.170105,-1270.975342,1445.691650
30103,0,-0.306304,-0.001885,5.415650,847.901611,-1271.341919,1446.077393
30104,0,-0.298250,-0.005641,5.416041,847.838013,-1271.399658,1446.277954
30105,0,-0.310847,-0.011948,5.415649,847.986267,-1271.156738,1446.319824
30106,0,-0.301376,-0.014795,5.415803,847.898010,-1271.161011,1446.537354
30107,0,-0.291674,-0.022757,5.416239,847.811279,-1271.141357,1446.769165
30108,0,-0.282210,-0.025083,5.416516,847.732422,-1271.105225,1446.993530
30109,0,-0.271791,-0.027848,5.417254,847.629333,-1271.062866,1447.213745
30110,0,-0.260510,-0.029132,5.417795,847.525696,-1271.005981,1447.429810
30111,0,-0.249962,-0.034296,5.418802,847.414185,-1270.932373,1447.642822
30112,0,-0.235326,-0.033370,5.419884,847.317688,-1270.859497,1447.871216
30113,0,-0.220944,-0.034760,5.421096,847.213562,-1270.738647,1448.068115
30114,0,-0.203475,-0.028842,5.422121,847.101807,-1270.617676,1448.292480
30115,0,-0.187095,-0.027518,5.423449,846.990112,-1270.478760,1448.528076
30116,0,-0.169084,-0.017391,5.424758,846.909424,-1270.343994,1448.734863
30117,0,-0.150933,-0.011461,5.426021,846.840942,-1270.179810,1448.936157
30118,0,-0.131825,-0.005115,5.427335,846.766479,-1270.049316,1449.170410
30119,0,-0.114817,0.000611,5.428597,846.676025,-1269.886719,1449.384155
30120,0,-0.096185,0.009845,5.429639,846.606201,-1269.706787,1449.601318
30121,0,-0.078230,0.016395,5.430332,846.533081,-1269.529663,1449.832886
30122,0,-0.061448,0.021248,5.430962,846.447937,-1269.324219,1450.041138
30123,0,-0.044285,0.026444,5.431091,846.360046,-1269.144165,1450.269287
30124,0,-0.026635,0.035278,5.431395,846.266479,-1268.946045,1450.476685
30125,0,-0.011852,0.040814,5.431285,846.189514,-1268.754395,1450.689331
30126,0,0.004755,0.049437,5.430851,846.078247,-1268.576904,1450.934082
30127,0,0.019150,0.054209,5.430574,845.982727,-1268.388306,1451.150024
30128,0,0.036008,0.059750,5.430232,845.870911,-1268.188232,1451.380371
30129,0,0.052206,0.067313,5.429445,845.742676,-1267.984863,1451.622803
30130,0,0.065791,0.071455,5.428731,845.622803,-1267.798462,1451.872314
30131,0,0.081016,0.079088,5.428199,845.506592,-1267.613037,1452.099121
30132,0,0.094282,0.084654,5.427502,845.382751,-1267.433105,1452.312256
30133,0,0.110388,0.094651,5.426656,845.259338,-1267.269531,1452.537109
30134,0,0.125091,0.104611,5.425553,845.143311,-1267.119019,1452.759888
30135,0,0.138390,0.112138,5.424572,845.035522,-1266.960327,1452.989258
30136,0,0.052164,-0.071331,5.402835,843.871582,-1265.419067,1453.213989
30137,0,0.064842,-0.065030,5.401657,843.756165,-1265.271484,1453.439941
30138,0,0.082193,-0.052172,5.400965,843.632751,-1265.150269,1453.680786
30139,0,0.096244,-0.040191,5.400165,843.522278,-1265.051147,1453.926025
30140,0,0.110138,-0.028175,5.398756,843.407410,-1264.956665,1454.195679
30141,0,0.122338,-0.019631,5.397525,843.289124,-1264.869141,1454.440063
30142,0,0.133117,-0.010083,5.396031,843.170593,-1264.786133,1454.677612
30143,0,0.145497,-0.001979,5.394711,843.066467,-1264.733276,1454.939941
30144,0,0.156371,0.006099,5.393213,842.946411,-1264.668457,1455.191772
30145,0,0.167293,0.014584,5.392096,842.828430,-1264.619995,1455.457275
30146,0,0.175373,0.020746,5.391053,842.713318,-1264.616455,1455.730835
30147,0,0.184307,0.030192,5.390059,842.591309,-1264.610596,1456.014526
30148,0,0.189451,0.033351,5.388769,842.476074,-1264.594238,1456.291504
30149,0,0.196738,0.036937,5.388069,842.357422,-1264.614136,1456.576538
30150,0,0.203138,0.044275,5.387149,842.253540,-1264.659180,1456.875244
30151,0,0.210781,0.049726,5.386430,842.137390,-1264.744263,1457.193237
30152,0,0.218384,0.055046,5.385221,842.029602,-1264.765747,1457.486084
30153,0,0.222437,0.058179,5.384362,841.913208,-1264.823975,1457.806885
30154,0,0.228888,0.063394,5.384009,841.821045,-1264.929688,1458.140869
30155,0,0.232369,0.067762,5.382908,841.698120,-1264.983765,1458.446777
30156,0,0.234243,0.065742,5.382234,841.585632,-1265.067017,1458.767090
30157,0,0.235478,0.063632,5.381497,841.456482,-1265.135986,1459.061401
30158,0,0.238478,0.064067,5.381130,841.339294,-1265.237427,1459.371460
30159,0,0.234326,0.056683,5.381009,841.230591,-1265.329346,1459.686279
30160,0,0.235341,0.054173,5.381207,841.125183,-1265.457275,1459.996826
30161,0,0.233804,0.047125,5.381304,841.017639,-1265.591431,1460.336670
30162,0,0.235214,0.045046,5.381422,840.922241,-1265.741089,1460.670410
30163,0,0.235709,0.041949,5.381779,840.824036,-1265.920654,1461.016724
30164,0,0.237874,0.044629,5.381748,840.741760,-1266.126221,1461.364258
30165,0,0.239164,0.045516,5.382268,840.659241,-1266.328003,1461.700439
30166,0,0.238127,0.041897,5.382333,840.567566,-1266.530518,1462.058838
30167,0,0.238745,0.036259,5.383028,840.508057,-1266.729858,1462.417114
30168,0,0.234687,0.026033,5.384069,840.442261,-1266.933716,1462.752197
30169,0,0.227658,0.013646,5.384657,840.372253,-1267.115601,1463.068359
30170,0,0.223265,0.006797,5.385105,840.309204,-1267.341431,1463.405151
30171,0,0.212993,-0.011003,5.385787,840.240112,-1267.527222,1463.725708
30172,0,0.207528,-0.022152,5.386153,840.218811,-1267.771973,1464.081543
30173,0,0.205788,-0.028526,5.386582,840.185669,-1268.037964,1464.468872
30174,0,0.200453,-0.037966,5.386671,840.143982,-1268.281128,1464.827881
30175,0,0.196144,-0.045188,5.386838,840.101013,-1268.571045,1465.203613
30176,0,0.190160,-0.053039,5.387057,840.074890,-1268.853394,1465.573120
30177,0,0.184796,-0.058509,5.387329,840.037903,-1269.113281,1465.910400
30178,0,0.272709,0.180565,5.407395,840.324219,-1271.884155,1466.104370
30179,0,0.266524,0.168431,5.408006,840.278442,-1272.152344,1466.478882
30180,0,0.258136,0.152662,5.408789,840.221741,-1272.402832,1466.833984
30181,0,0.250384,0.138277,5.409822,840.165771,-1272.625366,1467.176514
30182,0,0.242380,0.128379,5.410185,840.140381,-1272.870972,1467.520752
30183,0,0.231888,0.114427,5.410815,840.108276,-1273.104126,1467.870605
30184,0,0.132027,-0.136726,5.387165,839.683960,-1270.937500,1468.394653
30185,0,0.128061,-0.136192,5.387022,839.637634,-1271.190552,1468.769287
30186,0,0.122817,-0.139135,5.387101,839.605286,-1271.445923,1469.132690
30187,0,0.118223,-0.144048,5.387302,839.566956,-1271.697754,1469.496582
30188,0,0.112649,-0.152101,5.387708,839.498108,-1271.946045,1469.853516
30189,0,0.107645,-0.158405,5.387741,839.433228,-1272.186523,1470.212646
30190,0,0.098063,-0.171343,5.387498,839.357361,-1272.417236,1470.552368
30191,0,0.093399,-0.178373,5.387987,839.312805,-1272.669189,1470.936523
30192,0,0.083640,-0.189329,5.387371,839.220459,-1272.880493,1471.267090
30193,0,0.074441,-0.198364,5.386864,839.144348,-1273.078491,1471.605713
30194,0,0.069598,-0.200774,5.386755,839.070923,-1273.286743,1471.926392
30195,0,0.060573,-0.207700,5.385667,838.967102,-1273.456055,1472.242310
30196,0,0.054976,-0.210071,5.385198,838.864807,-1273.660889,1472.583130
30197,0,0.049405,-0.214563,5.384567,838.770203,-1273.850220,1472.929443
30198,0,0.043452,-0.219654,5.384103,838.651733,-1274.031982,1473.251221
30199,0,0.038342,-0.224304,5.384469,838.540649,-1274.219971,1473.591187
30200,0,0.032923,-0.229395,5.384079,838.415833,-1274.403076,1473.944336
30201,0,0.026628,-0.234153,5.383982,838.269409,-1274.577148,1474.271240
30202,0,0.022859,-0.240132,5.383874,838.131104,-1274.750000,1474.625244
30203,0,0.022149,-0.236694,5.384118,837.987427,-1274.916748,1474.959717
30204,0,0.019733,-0.236353,5.383918,837.821960,-1275.069336,1475.267944
30205,0,0.015538,-0.233619,5.384099,837.655762,-1275.208008,1475.579712
30206,0,0.012136,-0.232240,5.383929,837.488831,-1275.332886,1475.894043
30207,0,0.009982,-0.226724,5.383952,837.311401,-1275.483154,1476.217041
30208,0,0.003227,-0.232125,5.383363,837.103943,-1275.591064,1476.520508
30209,0,0.000489,-0.234799,5.382982,836.917969,-1275.723877,1476.832275
30210,0,-0.000317,-0.232106,5.382962,836.705505,-1275.852539,1477.146729
30211,0,-0.005371,-0.230817,5.383024,836.508362,-1275.968018,1477.458130
30212,0,-0.010068,-0.233326,5.382859,836.294250,-1276.058228,1477.761475
30213,0,-0.011262,-0.231262,5.382840,836.093079,-1276.158569,1478.053467
30214,0,-0.010667,-0.227007,5.383356,835.892944,-1276.259155,1478.375244
30215,0,-0.010555,-0.224070,5.383562,835.707153,-1276.341187,1478.686035
30216,0,-0.007401,-0.214227,5.384565,835.522278,-1276.459595,1479.013184
30217,0,-0.009538,-0.208924,5.384574,835.314148,-1276.559326,1479.322754
30218,0,-0.007656,-0.203968,5.385203,835.107178,-1276.657349,1479.616455
30219,0,-0.009443,-0.203881,5.385217,834.900940,-1276.740234,1479.913330
30220,0,-0.013462,-0.207801,5.385277,834.705872,-1276.817261,1480.208862
30221,0,-0.013846,-0.204654,5.385880,834.533081,-1276.930298,1480.504272
30222,0,-0.013950,-0.204340,5.385816,834.339722,-1277.004395,1480.787109
30223,0,-0.019020,-0.210005,5.385554,834.144653,-1277.089966,1481.064209
30224,0,-0.022880,-0.214579,5.385601,833.950500,-1277.170654,1481.376831
30225,0,-0.024657,-0.218628,5.385385,833.742432,-1277.225952,1481.685181
30226,0,-0.022826,-0.214859,5.385756,833.584351,-1277.310425,1481.977783
30227,0,-0.026454,-0.217939,5.385371,833.371216,-1277.384644,1482.256104
30228,0,-0.027805,-0.217636,5.385555,833.188354,-1277.461548,1482.570679
30229,0,-0.033203,-0.219758,5.385282,833.001404,-1277.517334,1482.868774
30230,0,-0.034301,-0.217965,5.385087,832.825989,-1277.563232,1483.161377
30231,0,-0.036735,-0.220721,5.385104,832.643921,-1277.594849,1483.423828
30232,0,-0.039305,-0.220510,5.384960,832.477112,-1277.651733,1483.708984
30233,0,-0.041748,-0.219488,5.385005,832.307129,-1277.691895,1483.960571
30234,0,-0.047110,-0.224475,5.384659,832.127869,-1277.706055,1484.247559
30235,0,-0.049547,-0.225869,5.384773,831.971680,-1277.753784,1484.544800
30236,0,-0.050522,-0.226998,5.384978,831.814941,-1277.802856,1484.823975
30237,0,-0.057103,-0.235587,5.384472,831.651733,-1277.843018,1485.095215
30238,0,-0.059791,-0.238022,5.384348,831.479980,-1277.849854,1485.368042
30239,0,-0.061340,-0.238373,5.384346,831.319031,-1277.893433,1485.653687
30240,0,-0.057774,-0.233462,5.384604,831.164185,-1277.942017,1485.950928
30241,0,-0.060015,-0.230310,5.384251,830.999268,-1277.973022,1486.213867
30242,0,-0.062661,-0.229846,5.383776,830.844177,-1277.980469,1486.466187
30243,0,-0.061547,-0.226881,5.384228,830.719849,-1278.032959,1486.737671
30244,0,-0.057729,-0.219402,5.385072,830.591248,-1278.066772,1486.985962
30245,0,-0.058476,-0.218744,5.385304,830.458618,-1278.090576,1487.227905
30246,0,-0.058903,-0.218040,5.385269,830.340271,-1278.120728,1487.491089
30247,0,-0.060447,-0.217203,5.385259,830.221619,-1278.134644,1487.738647
30248,0,-0.061953,-0.216456,5.384977,830.086182,-1278.153320,1487.983643
30249,0,-0.063872,-0.217251,5.385194,829.968933,-1278.173340,1488.220215
30250,0,-0.063317,-0.213707,5.385204,829.844055,-1278.180420,1488.450806
30251,0,-0.066883,-0.217967,5.384751,829.690186,-1278.170166,1488.663574
30252,0,-0.068095,-0.217973,5.384177,829.561157,-1278.165527,1488.899048
30253,0,-0.072030,-0.224349,5.383345,829.394470,-1278.145630,1489.114868
30254,0,-0.075246,-0.226111,5.382836,829.254395,-1278.139893,1489.326050
30255,0,-0.078939,-0.229428,5.382127,829.107727,-1278.142090,1489.546997
30256,0,-0.081837,-0.230851,5.381309,828.943909,-1278.130127,1489.756836
30257,0,-0.084247,-0.229383,5.380454,828.766785,-1278.119019,1489.972900
30258,0,-0.083359,-0.226476,5.380127,828.627258,-1278.107056,1490.182861
30259,0,-0.083717,-0.226131,5.380145,828.469177,-1278.105835,1490.394653
30260,0,-0.086172,-0.224628,5.379893,828.313904,-1278.054077,1490.577271
30261,0,-0.111698,-0.253514,5.374528,827.832642,-1278.023315,1490.683350
30262,0,-0.109371,-0.248204,5.375395,827.701965,-1278.031860,1490.909912
30263,0,-0.087762,-0.217693,5.380774,827.863708,-1277.938965,1491.154297
30264,0,-0.084333,-0.210871,5.381660,827.704407,-1277.883301,1491.341919
30265,0,-0.085366,-0.209659,5.381736,827.529114,-1277.813232,1491.505615
30266,0,-0.083518,-0.203400,5.382176,827.370789,-1277.739380,1491.683838
30267,0,-0.078500,-0.194871,5.383162,827.215027,-1277.700806,1491.872314
30268,0,-0.081303,-0.194525,5.383023,827.046814,-1277.624023,1492.028809
30269,0,-0.078071,-0.187876,5.383798,826.883179,-1277.590332,1492.187866
30270,0,-0.073877,-0.184759,5.384864,826.746887,-1277.540283,1492.354126
30271,0,-0.073646,-0.181109,5.385462,826.587830,-1277.476685,1492.511719
30272,0,-0.070887,-0.176723,5.386124,826.427002,-1277.397949,1492.671509
30273,0,-0.072143,-0.178858,5.386546,826.255554,-1277.286255,1492.802246
30274,0,-0.073661,-0.179164,5.386960,826.107849,-1277.190186,1492.953125
30275,0,-0.082079,-0.168184,5.389361,825.696228,-1277.427002,1493.209595
30276,0,-0.073934,-0.175518,5.388046,825.849854,-1276.984741,1493.228760
30277,0,-0.071553,-0.171618,5.388966,825.732666,-1276.910767,1493.389282
30278,0,-0.075627,-0.174863,5.388901,825.611206,-1276.791870,1493.502075
30279,0,-0.075237,-0.174428,5.389614,825.512024,-1276.695313,1493.628906
30280,0,-0.075356,-0.173401,5.389842,825.407715,-1276.590820,1493.751831
30281,0,-0.076396,-0.172874,5.390038,825.309570,-1276.501343,1493.867920
30282,0,-0.075380,-0.172223,5.390242,825.224670,-1276.425659,1493.986206
30283,0,-0.074471,-0.169928,5.390736,825.162292,-1276.338989,1494.097168
30284,0,-0.078713,-0.174297,5.390197,825.080322,-1276.247681,1494.194580
30285,0,-0.078885,-0.173514,5.390341,825.009583,-1276.185181,1494.307007
30286,0,-0.079333,-0.172885,5.390297,824.950562,-1276.097290,1494.394043
30287,0,-0.083824,-0.173705,5.389614,824.895691,-1276.027710,1494.490112
30288,0,-0.086674,-0.171139,5.389030,824.836060,-1275.961182,1494.566650
30289,0,-0.089813,-0.173033,5.388450,824.791077,-1275.910645,1494.660522
30290,0,-0.092112,-0.172016,5.387959,824.741211,-1275.840576,1494.739624
30291,0,-0.098524,-0.174264,5.386341,824.680664,-1275.750488,1494.807373
30292,0,-0.102574,-0.174678,5.385355,824.630554,-1275.680176,1494.886353
30293,0,-0.105871,-0.174380,5.384717,824.567200,-1275.609619,1494.953735
